Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Motorway,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2021+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
2023,June,6,11:00 PM - 12:00 midnight,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,July,6,7:00 PM - 8:00 PM,Friday,United Kingdom: Lincoln Park,Non motorway crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,21,Female
2023,July,6,9:00 PM - 10:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,35,No injury (O),Motor vehicle driver,28,Female
2023,August,6,10:00 PM - 11:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Rain,30,Fatal injury (K),Motor vehicle driver,25,Male
2023,August,6,11:00 AM - 12:00 noon,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,52,Male
2023,September,6,10:00 AM - 11:00 AM,Thursday,United Kingdom: Lincoln Twp.,Non motorway crash,Not hit-and-run,Daylight,Clear,25,Suspected serious injury (A),Motor vehicle driver,19,Male
2023,September,6,5:00 PM - 6:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,23,Female
2023,September,6,5:00 PM - 6:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Clear,30,No injury (O),Motor vehicle driver,28,Male
2023,October,6,7:00 PM - 8:00 PM,Saturday,United Kingdom: Derby,Motorway crash,Not hit-and-run,Dark unlighted,Rain,40,Suspected minor injury (B),Motor vehicle driver,48,Male
2023,October,6,1:00 PM - 2:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,56,Male
2023,October,6,3:00 PM - 4:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,35,Female
2023,November,6,7:00 AM - 8:00 AM,Tuesday,United Kingdom: Oxfordshire Woods,Motorway crash,Not hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,58,Female
2023,November,6,8:00 PM - 9:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Clear,Female,Suspected minor injury (B),Motor vehicle driver,21,Male
2023,November,6,6:00 PM - 7:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Cloudy,40,Possible injury (C),Motor vehicle driver,28,Female
2023,December,6,1:00 PM - 2:00 PM,Thursday,United Kingdom: Derby,Motorway crash,Not hit-and-run,Daylight,Cloudy,40,Suspected minor injury (B),Motor vehicle driver,24,Male
2023,December,6,5:00 PM - 6:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dusk,Clear,25,No injury (O),Motor vehicle driver,27,Male
2023,December,6,7:00 PM - 8:00 PM,Thursday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,60,Female
2023,December,6,6:00 PM - 7:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,January,7,12:00 noon - 1:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Cloudy,30,No injury (O),Motor vehicle driver,28,Female
2023,February,7,3:00 PM - 4:00 PM,Wednesday,United Kingdom: Thursk,Non motorway crash,Hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,28,Female
2023,February,7,1:00 AM - 2:00 AM,Wednesday,United Kingdom: Dewsbury,Non motorway crash,Not hit-and-run,Dark lighted,Clear,45,Fatal injury (K),Motor vehicle driver,48,Male
2023,February,7,5:00 PM - 6:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Snow,25,Possible injury (C),Motor vehicle driver,28,Female
2023,May,7,3:00 PM - 4:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,59,Female
2023,May,7,12:00 noon - 1:00 PM,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Clear,35,Suspected serious injury (A),Motor vehicle driver,59,Female
2023,May,7,11:00 PM - 12:00 midnight,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,28,Female
2023,August,7,1:00 AM - 2:00 AM,Tuesday,United Kingdom: Walsall,Non motorway crash,Not hit-and-run,Dark lighted,Rain,55,Fatal injury (K),Motor vehicle driver,28,Male
2023,August,7,9:00 PM - 10:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Clear,Female,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,September,7,8:00 PM - 9:00 PM,Friday,United Kingdom: Walsall,Non motorway crash,Not hit-and-run,Dark unlighted,Clear,50,Fatal injury (K),Motor vehicle driver,89,Male
2023,September,7,6:00 PM - 7:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dusk,Cloudy,30,No injury (O),Motor vehicle driver,29,Female
2023,September,7,4:00 PM - 5:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,28,Female
2023,September,7,9:00 PM - 10:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dusk,Clear,35,Possible injury (C),Motor vehicle driver,28,Female
2023,October,7,4:00 PM - 5:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,22,Male
2023,October,7,12:00 noon - 1:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Clear,Female,No injury (O),Motor vehicle driver,20,Female
2023,November,7,7:00 AM - 8:00 AM,Wednesday,United Kingdom: Greater Manchester,Non motorway crash,Hit-and-run,Dark unlighted,Cloudy,45,No injury (O),Motor vehicle driver,28,Female
2023,November,7,6:00 PM - 7:00 PM,Wednesday,United Kingdom: Westland,Non motorway crash,Not hit-and-run,Dark lighted,Clear,40,Possible injury (C),Motor vehicle driver,28,Female
2023,November,7,10:00 AM - 11:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,22,Female
2023,December,7,6:00 PM - 7:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,41,Male
2023,January,8,5:00 PM - 6:00 PM,Monday,United Kingdom: Highland Park,Motorway crash,Hit-and-run,Dark unlighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,55,Male
2023,January,8,6:00 PM - 7:00 PM,Monday,United Kingdom: Bradford,Motorway crash,Not hit-and-run,Dark unlighted,Clear,40,Suspected serious injury (A),Motor vehicle driver,86,Female
2023,January,8,8:00 PM - 9:00 PM,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Cloudy,30,No injury (O),Motor vehicle driver,19,Female
2023,January,8,7:00 AM - 8:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Snow,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,February,8,5:00 PM - 6:00 PM,Thursday,United Kingdom: Sheffield,Motorway crash,Not hit-and-run,Daylight,Clear,40,Possible injury (C),Motor vehicle driver,43,Male
2023,February,8,8:00 AM - 9:00 AM,Thursday,United Kingdom: Wolverhampton,Motorway crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,24,Female
2023,February,8,3:00 PM - 4:00 PM,Thursday,United Kingdom: Wolverhampton,Motorway crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,28,Female
2023,February,8,12:00 noon - 1:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,54,Female
2023,March,8,3:00 PM - 4:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,March,8,7:00 PM - 8:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Snow,35,Suspected serious injury (A),Motor vehicle driver,73,Female
2023,May,8,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Greater Manchester,Non motorway crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,69,Male
2023,May,8,11:00 PM - 12:00 midnight,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Clear,Female,Suspected minor injury (B),Motor vehicle driver,24,Female
2023,May,8,6:00 PM - 7:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,61,Male
2023,June,8,2:00 PM - 3:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Clear,20,Possible injury (C),Motor vehicle driver,29,Female
2023,August,8,2:00 AM - 3:00 AM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,September,8,8:00 PM - 9:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Clear,30,Fatal injury (K),Motor vehicle driver,44,Male
2023,September,8,3:00 PM - 4:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,28,Female
2023,October,8,7:00 AM - 8:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dusk,Rain,40,Possible injury (C),Motor vehicle driver,48,Female
2023,November,8,8:00 AM - 9:00 AM,Thursday,United Kingdom: Dewsbury,Motorway crash,Hit-and-run,Daylight,Clear,45,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,November,8,4:00 PM - 5:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Clear,Female,Possible injury (C),Motor vehicle driver,28,Female
2023,November,8,6:00 PM - 7:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark unlighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,December,8,3:00 PM - 4:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,29,Female
2023,March,9,4:00 PM - 5:00 PM,Friday,United Kingdom: Westland,Motorway crash,Hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,29,Female
2023,March,9,4:00 PM - 5:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,22,Female
2023,March,9,4:00 AM - 5:00 AM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Cloudy,35,No injury (O),Motor vehicle driver,28,Female
2023,March,9,2:00 PM - 3:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,April,9,5:00 PM - 6:00 PM,Monday,United Kingdom: Luton,Motorway crash,Hit-and-run,Dawn,Snow,35,Possible injury (C),Motor vehicle driver,28,Female
2023,June,9,10:00 PM - 11:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,25,No injury (O),Motor vehicle driver,28,Female
2023,June,9,1:00 AM - 2:00 AM,Saturday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,28,Female
2023,June,9,3:00 AM - 4:00 AM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Clear,25,Fatal injury (K),Motor vehicle driver,28,Female
2023,July,9,1:00 PM - 2:00 PM,Monday,United Kingdom: Luton,Non motorway crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,54,Male
2023,July,9,10:00 AM - 11:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Clear,15,Possible injury (C),Motor vehicle driver,22,Female
2023,August,9,3:00 PM - 4:00 PM,Thursday,United Kingdom: Manchester,Motorway crash,Hit-and-run,Daylight,Clear,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,September,9,7:00 PM - 8:00 PM,Sunday,United Kingdom: Bradford,Motorway crash,Not hit-and-run,Daylight,Cloudy,40,Suspected serious injury (A),Motor vehicle driver,62,Male
2023,October,9,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Wolverhampton Heights,Non motorway crash,Hit-and-run,Unknown,Unknown,25,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,October,9,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Wolverhampton,Non motorway crash,Not hit-and-run,Dark lighted,Clear,55,Suspected serious injury (A),Motor vehicle driver,33,Female
2023,October,9,2:00 PM - 3:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,38,Female
2023,October,9,2:00 PM - 3:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,46,Male
2023,October,9,2:00 PM - 3:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,October,9,8:00 AM - 9:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,20,Male
2023,October,9,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Clear,35,Fatal injury (K),Motor vehicle driver,54,Female
2023,October,9,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Clear,35,Fatal injury (K),Motor vehicle driver,55,Male
2023,October,9,12:00 noon - 1:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,20,Male
2023,October,9,12:00 midnight - 1:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,28,Female
2023,November,9,7:00 PM - 8:00 PM,Friday,United Kingdom: Greater Manchester,Non motorway crash,Not hit-and-run,Dark lighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,64,Female
2023,November,9,8:00 AM - 9:00 AM,Friday,United Kingdom: Lincoln Park,Motorway crash,Not hit-and-run,Daylight,Snow,25,Possible injury (C),Motor vehicle driver,69,Female
2023,November,9,5:00 PM - 6:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark lighted,Rain,30,No injury (O),Motor vehicle driver,44,Male
2023,November,9,8:00 PM - 9:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark unlighted,Unknown,25,Fatal injury (K),Motor vehicle driver,28,Female
2023,December,9,2:00 PM - 3:00 PM,Sunday,United Kingdom: Wolverhampton,Non motorway crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,28,Male
2023,December,9,4:00 PM - 5:00 PM,Sunday,United Kingdom: Derby,Motorway crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,20,Female
2023,December,9,3:00 PM - 4:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Clear,25,Fatal injury (K),Motor vehicle driver,28,Male
2023,December,9,2:00 PM - 3:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,48,Female
2023,December,9,2:00 PM - 3:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,December,9,5:00 AM - 6:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark unlighted,Clear,30,Possible injury (C),Motor vehicle driver,28,Female
2023,January,10,7:00 PM - 8:00 PM,Wednesday,United Kingdom: Highland Park,Motorway crash,Hit-and-run,Dark lighted,Clear,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,January,10,6:00 PM - 7:00 PM,Wednesday,United Kingdom: Wolverhampton Heights,Non motorway crash,Not hit-and-run,Dark unlighted,Rain,40,No injury (O),Motor vehicle driver,29,Male
2023,January,10,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Clear,35,Fatal injury (K),Motor vehicle driver,42,Male
2023,January,10,10:00 AM - 11:00 AM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Rain,30,No injury (O),Motor vehicle driver,28,Female
2023,March,10,9:00 PM - 10:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,59,Male
2023,April,10,6:00 PM - 7:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,52,Male
2023,April,10,5:00 PM - 6:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,42,Male
2023,June,10,12:00 midnight - 1:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2023,June,10,9:00 PM - 10:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dusk,Clear,30,Suspected serious injury (A),Motor vehicle driver,60,Male
2023,July,10,11:00 PM - 12:00 midnight,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,28,Male
2023,August,10,2:00 AM - 3:00 AM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,28,Female
2023,August,10,7:00 PM - 8:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dusk,Clear,25,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,September,10,7:00 AM - 8:00 AM,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Rain,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,October,10,7:00 PM - 8:00 PM,Wednesday,United Kingdom: Walsall,Non motorway crash,Not hit-and-run,Dark unlighted,Rain,50,Fatal injury (K),Motor vehicle driver,66,Male
2023,October,10,9:00 PM - 10:00 PM,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Rain,35,Suspected minor injury (B),Motor vehicle driver,42,Male
2023,October,10,11:00 PM - 12:00 midnight,Wednesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Rain,25,Possible injury (C),Motor vehicle driver,28,Male
2023,October,10,10:00 PM - 11:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Rain,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,November,10,6:00 PM - 7:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Clear,Female,No injury (O),Motor vehicle driver,28,Female
2023,November,10,6:00 PM - 7:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2023,December,10,6:00 AM - 7:00 AM,Monday,United Kingdom: Westland,Motorway crash,Not hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,50,Male
